"GRID_TYPE","GAME_ID","GAME_EVENT_ID","PLAYER_ID","PLAYER_NAME","TEAM_ID","TEAM_NAME","PERIOD","MINUTES_REMAINING","SECONDS_REMAINING","EVENT_TYPE","ACTION_TYPE","SHOT_TYPE","SHOT_ZONE_BASIC","SHOT_ZONE_AREA","SHOT_ZONE_RANGE","SHOT_DISTANCE","LOC_X","LOC_Y","SHOT_ATTEMPTED_FLAG","SHOT_MADE_FLAG","GAME_DATE","HTM","VTM"
"Shot Chart Detail","0042300311","27","1627884","Derrick Jones Jr.","1610612742","Dallas Mavericks","1","9","24","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","24","-167","179","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","29","201144","Mike Conley","1610612750","Minnesota Timberwolves","1","9","16","Made Shot","Running Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-5","11","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","30","202681","Kyrie Irving","1610612742","Dallas Mavericks","1","9","0","Made Shot","Fadeaway Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","11","32","115","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","31","1630162","Anthony Edwards","1610612750","Minnesota Timberwolves","1","8","45","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.","15","36","147","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","33","202681","Kyrie Irving","1610612742","Dallas Mavericks","1","8","34","Made Shot","Floating Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.","9","-94","34","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","35","1630183","Jaden McDaniels","1610612750","Minnesota Timberwolves","1","8","16","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","24","211","119","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","37","202681","Kyrie Irving","1610612742","Dallas Mavericks","1","8","4","Missed Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Right Side(R)","8-16 ft.","12","70","106","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","39","1630183","Jaden McDaniels","1610612750","Minnesota Timberwolves","1","7","55","Made Shot","Running Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","24","229","84","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","42","1629029","Luka Doncic","1610612742","Dallas Mavericks","1","7","39","Made Shot","Step Back Jump shot","2PT Field Goal","In The Paint (Non-RA)","Right Side(R)","8-16 ft.","12","74","96","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","43","201144","Mike Conley","1610612750","Minnesota Timberwolves","1","7","23","Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","208","147","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","45","1629023","P.J. Washington","1610612742","Dallas Mavericks","1","7","7","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","25","-157","200","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","51","1630183","Jaden McDaniels","1610612750","Minnesota Timberwolves","1","6","44","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","25","-207","151","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","53","202681","Kyrie Irving","1610612742","Dallas Mavericks","1","6","17","Missed Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.","18","-163","86","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","62","202681","Kyrie Irving","1610612742","Dallas Mavericks","1","5","51","Made Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","7","23","76","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","63","201144","Mike Conley","1610612750","Minnesota Timberwolves","1","5","38","Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","24","191","151","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","70","202681","Kyrie Irving","1610612742","Dallas Mavericks","1","5","30","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.","18","-188","5","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","76","1630182","Josh Green","1610612742","Dallas Mavericks","1","4","54","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.","16","109","122","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","78","1630162","Anthony Edwards","1610612750","Minnesota Timberwolves","1","4","49","Made Shot","Running Pull-Up Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","24","165","187","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","79","1629023","P.J. Washington","1610612742","Dallas Mavericks","1","4","36","Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","23","237","-1","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","91","202681","Kyrie Irving","1610612742","Dallas Mavericks","1","3","57","Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","4","-10","39","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","92","1629675","Naz Reid","1610612750","Minnesota Timberwolves","1","3","39","Missed Shot","Driving Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","5","2","52","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","95","203937","Kyle Anderson","1610612750","Minnesota Timberwolves","1","3","17","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","25","-138","209","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","97","1630702","Jaden Hardy","1610612742","Dallas Mavericks","1","3","7","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","12","17","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","99","1626157","Karl-Anthony Towns","1610612750","Minnesota Timberwolves","1","2","57","Missed Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","4","-18","42","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","102","202681","Kyrie Irving","1610612742","Dallas Mavericks","1","2","50","Missed Shot","Running Pull-Up Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","25","49","248","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","104","1626157","Karl-Anthony Towns","1610612750","Minnesota Timberwolves","1","2","32","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.","23","-232","-4","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","106","202681","Kyrie Irving","1610612742","Dallas Mavericks","1","2","24","Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","4","29","33","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","119","203937","Kyle Anderson","1610612750","Minnesota Timberwolves","1","2","8","Made Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","11","39","113","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","121","1627884","Derrick Jones Jr.","1610612742","Dallas Mavericks","1","1","51","Made Shot","Cutting Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","4","11","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","123","203937","Kyle Anderson","1610612750","Minnesota Timberwolves","1","1","37","Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","23","225","68","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","125","1629029","Luka Doncic","1610612742","Dallas Mavericks","1","1","20","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","3","28","15","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","126","203937","Kyle Anderson","1610612750","Minnesota Timberwolves","1","1","2","Made Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","12","-28","124","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","133","1630702","Jaden Hardy","1610612742","Dallas Mavericks","1","0","38","Missed Shot","Fadeaway Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","15","70","138","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","135","1629675","Naz Reid","1610612750","Minnesota Timberwolves","1","0","31","Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-2","13","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","139","1630162","Anthony Edwards","1610612750","Minnesota Timberwolves","1","0","10","Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","26","-140","220","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","140","1629029","Luka Doncic","1610612742","Dallas Mavericks","1","0","0","Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","35","7","353","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","152","1629029","Luka Doncic","1610612742","Dallas Mavericks","2","11","45","Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","179","188","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","153","1630183","Jaden McDaniels","1610612750","Minnesota Timberwolves","2","11","23","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","135","215","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","162","1629655","Daniel Gafford","1610612742","Dallas Mavericks","2","10","50","Made Shot","Cutting Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","6","11","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","166","1629029","Luka Doncic","1610612742","Dallas Mavericks","2","10","30","Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","24","-202","146","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","170","1629655","Daniel Gafford","1610612742","Dallas Mavericks","2","10","16","Missed Shot","Jump Bank Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","10","22","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","172","1629638","Nickeil Alexander-Walker","1610612750","Minnesota Timberwolves","2","10","6","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.","23","-237","5","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","177","1629638","Nickeil Alexander-Walker","1610612750","Minnesota Timberwolves","2","9","50","Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","24","-58","240","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","179","1629029","Luka Doncic","1610612742","Dallas Mavericks","2","9","33","Missed Shot","Step Back Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","13","17","131","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","197","1630183","Jaden McDaniels","1610612750","Minnesota Timberwolves","2","8","59","Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-6","14","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","206","1630183","Jaden McDaniels","1610612750","Minnesota Timberwolves","2","8","20","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","24","114","220","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","208","1629023","P.J. Washington","1610612742","Dallas Mavericks","2","8","10","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","26","118","236","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","218","203937","Kyle Anderson","1610612750","Minnesota Timberwolves","2","7","47","Made Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","12","28","122","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","220","1629029","Luka Doncic","1610612742","Dallas Mavericks","2","7","32","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","26","173","202","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","222","1629675","Naz Reid","1610612750","Minnesota Timberwolves","2","7","11","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","22","227","8","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","224","202681","Kyrie Irving","1610612742","Dallas Mavericks","2","7","3","Made Shot","Running Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","-4","20","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","225","1630162","Anthony Edwards","1610612750","Minnesota Timberwolves","2","6","47","Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","26","184","187","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","227","1629029","Luka Doncic","1610612742","Dallas Mavericks","2","6","32","Made Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","7","-59","49","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","231","203937","Kyle Anderson","1610612750","Minnesota Timberwolves","2","6","11","Made Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","10","-44","99","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","233","1641726","Dereck Lively II","1610612742","Dallas Mavericks","2","5","59","Made Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","-2","25","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","235","1630162","Anthony Edwards","1610612750","Minnesota Timberwolves","2","5","44","Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","25","-167","189","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","237","1629029","Luka Doncic","1610612742","Dallas Mavericks","2","5","30","Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","10","15","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","240","1629675","Naz Reid","1610612750","Minnesota Timberwolves","2","5","16","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","24","31","246","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","242","1627884","Derrick Jones Jr.","1610612742","Dallas Mavericks","2","4","58","Missed Shot","Driving Floating Bank Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","11","-50","105","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","244","202681","Kyrie Irving","1610612742","Dallas Mavericks","2","4","48","Made Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","7","27","65","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","245","1626157","Karl-Anthony Towns","1610612750","Minnesota Timberwolves","2","4","33","Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","23","230","-12","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","247","1641726","Dereck Lively II","1610612742","Dallas Mavericks","2","4","12","Made Shot","Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","17","17","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","249","1626157","Karl-Anthony Towns","1610612750","Minnesota Timberwolves","2","3","56","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","4","9","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","252","1626157","Karl-Anthony Towns","1610612750","Minnesota Timberwolves","2","3","53","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","17","19","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","256","1629675","Naz Reid","1610612750","Minnesota Timberwolves","2","3","37","Missed Shot","Running Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.","23","-230","-16","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","258","1629023","P.J. Washington","1610612742","Dallas Mavericks","2","3","24","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","24","214","126","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","260","1630183","Jaden McDaniels","1610612750","Minnesota Timberwolves","2","3","3","Made Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.","23","-234","-16","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","262","1629029","Luka Doncic","1610612742","Dallas Mavericks","2","2","48","Missed Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.","16","-104","130","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","264","1629029","Luka Doncic","1610612742","Dallas Mavericks","2","2","43","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","26","-164","204","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","266","1627884","Derrick Jones Jr.","1610612742","Dallas Mavericks","2","2","39","Made Shot","Fadeaway Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","-12","17","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","267","203937","Kyle Anderson","1610612750","Minnesota Timberwolves","2","2","16","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","22","227","17","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","271","1626157","Karl-Anthony Towns","1610612750","Minnesota Timberwolves","2","2","6","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-12","4","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","272","202681","Kyrie Irving","1610612742","Dallas Mavericks","2","1","58","Made Shot","Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","22","12","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","274","1630183","Jaden McDaniels","1610612750","Minnesota Timberwolves","2","1","36","Missed Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","6","-16","61","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","276","203937","Kyle Anderson","1610612750","Minnesota Timberwolves","2","1","35","Missed Shot","Tip Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","278","1630183","Jaden McDaniels","1610612750","Minnesota Timberwolves","2","1","30","Made Shot","Putback Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-4","11","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","279","1629023","P.J. Washington","1610612742","Dallas Mavericks","2","1","15","Made Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","4","13","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","302","1629023","P.J. Washington","1610612742","Dallas Mavericks","2","0","41","Made Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","6","-37","53","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","304","1630162","Anthony Edwards","1610612750","Minnesota Timberwolves","2","0","32","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","28","-143","243","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","306","202681","Kyrie Irving","1610612742","Dallas Mavericks","2","0","22","Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","-11","22","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","308","202681","Kyrie Irving","1610612742","Dallas Mavericks","2","0","0","Made Shot","Driving Floating Bank Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","4","42","25","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","312","201144","Mike Conley","1610612750","Minnesota Timberwolves","2","0","0","Missed Shot","Jump Shot","3PT Field Goal","Backcourt","Back Court(BC)","Back Court Shot","72","132","708","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","321","1629023","P.J. Washington","1610612742","Dallas Mavericks","3","11","35","Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","25","-98","231","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","323","1629655","Daniel Gafford","1610612742","Dallas Mavericks","3","11","31","Missed Shot","Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","5","-7","55","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","325","201144","Mike Conley","1610612750","Minnesota Timberwolves","3","11","13","Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","26","-94","243","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","327","1629655","Daniel Gafford","1610612742","Dallas Mavericks","3","11","2","Made Shot","Alley Oop Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-7","9","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","329","1630183","Jaden McDaniels","1610612750","Minnesota Timberwolves","3","10","46","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.","16","50","158","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","331","203497","Rudy Gobert","1610612750","Minnesota Timberwolves","3","10","43","Made Shot","Putback Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","7","25","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","332","1629655","Daniel Gafford","1610612742","Dallas Mavericks","3","10","29","Made Shot","Alley Oop Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","-7","22","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","336","1626157","Karl-Anthony Towns","1610612750","Minnesota Timberwolves","3","10","4","Missed Shot","Driving Floating Bank Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","-7","26","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","340","1630183","Jaden McDaniels","1610612750","Minnesota Timberwolves","3","9","42","Made Shot","Running Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","7","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","342","1629655","Daniel Gafford","1610612742","Dallas Mavericks","3","9","23","Made Shot","Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","-1","26","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","345","201144","Mike Conley","1610612750","Minnesota Timberwolves","3","9","6","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","22","229","12","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","347","1627884","Derrick Jones Jr.","1610612742","Dallas Mavericks","3","8","52","Missed Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","3","-4","32","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","353","202681","Kyrie Irving","1610612742","Dallas Mavericks","3","8","41","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","24","-214","124","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","355","1626157","Karl-Anthony Towns","1610612750","Minnesota Timberwolves","3","8","23","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.","22","-225","-20","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","357","1627884","Derrick Jones Jr.","1610612742","Dallas Mavericks","3","8","14","Made Shot","Running Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","-1","9","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","359","1630162","Anthony Edwards","1610612750","Minnesota Timberwolves","3","7","56","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","141","217","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","361","1626157","Karl-Anthony Towns","1610612750","Minnesota Timberwolves","3","7","54","Made Shot","Tip Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","362","1629023","P.J. Washington","1610612742","Dallas Mavericks","3","7","42","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","25","-56","248","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","364","1630162","Anthony Edwards","1610612750","Minnesota Timberwolves","3","7","32","Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","172","189","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","378","1629029","Luka Doncic","1610612742","Dallas Mavericks","3","6","51","Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","24","143","195","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","380","201144","Mike Conley","1610612750","Minnesota Timberwolves","3","6","42","Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","148","211","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","381","1629029","Luka Doncic","1610612742","Dallas Mavericks","3","6","25","Missed Shot","Driving Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","4","1","46","1","0","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","383","1641726","Dereck Lively II","1610612742","Dallas Mavericks","3","6","22","Made Shot","Putback Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-5","10","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","384","203497","Rudy Gobert","1610612750","Minnesota Timberwolves","3","6","7","Made Shot","Cutting Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","12","5","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","390","203497","Rudy Gobert","1610612750","Minnesota Timberwolves","3","5","34","Made Shot","Alley Oop Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","1","10","1","1","20240522","MIN","DAL"
"Shot Chart Detail","0042300311","392","1629029","Luka Doncic","1610612742","Dallas Mavericks","3","5","16","Made Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.","17","-36","171","1","1","20240522","MIN","DAL"
